Id,PointName,PointValue,PointQuality,PointTimestamp,IdPointAlias,InsertTimestamp
169,WJA:MS_CILEGON_BSSI.FCA.Stream1.Prev_Hourly_Energy_Totalizer,348.840.522.766.113,Good,2025-01-21 17:46:59.657,21483,2025-01-21 17:45:15.560
170,WJA:MS_CILEGON_BSSI.FCA.Stream1.Prev_Hourly_Net_Totalizer,374.142.608.642.578,Good,2025-01-21 17:46:59.653,21488,2025-01-21 17:45:15.697
171,WJA:MS_CILEGON_BSSI.FCA.Stream1.Temperature,787.372.970.581.055,Good,2025-01-21 18:02:35.787,21499,2025-01-21 18:00:52.993
172,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Diff_Pressure,0,Good,2025-01-21 18:02:35.790,23215,2025-01-21 18:00:52.997
173,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Flow_Rate_Energy,0,Good,2025-01-21 18:02:35.790,23217,2025-01-21 18:00:53.000
174,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:35.793,23220,2025-01-21 18:00:53.010
175,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Pressure,161.132.690.429.688,Good,2025-01-21 18:02:35.790,23238,2025-01-21 18:00:53.020
176,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Prev_Day_Average_Pressure,18.814.323.425.293,Good,2025-01-21 09:46:59.757,23246,2025-01-21 09:45:15.777
177,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Prev_Day_Average_Temperature,803.553.237.915.039,Good,2025-01-21 09:46:59.757,23247,2025-01-21 09:45:17.883
178,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:59.757,23251,2025-01-21 09:45:15.900
179,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:59.753,23264,2025-01-21 09:45:15.713
180,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:59.657,23268,2025-01-21 17:45:15.960
181,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:59.657,23273,2025-01-21 17:45:16.200
182,WJA:MS_CILEGON_KSTEEL.FCA.Stream1.Temperature,849.934.387.207.031,Good,2025-01-21 18:02:35.793,23284,2025-01-21 18:00:52.997
183,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Diff_Pressure,127.733.736.038.208,Good,2025-01-21 18:02:35.797,25000,2025-01-21 18:00:53.050
184,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Flow_Rate_Energy,407.104.339.599.609,Good,2025-01-21 18:02:35.797,25002,2025-01-21 18:00:53.043
185,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Flow_Rate_Net,434.812.957.763.672,Good,2025-01-21 18:02:35.797,25005,2025-01-21 18:00:53.040
186,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Pressure,161.200.378.417.969,Good,2025-01-21 18:02:35.797,25023,2025-01-21 18:00:53.037
187,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Prev_Day_Average_Pressure,188.248.870.849.609,Good,2025-01-21 09:46:59.757,25031,2025-01-21 09:45:17.420
188,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Prev_Day_Average_Temperature,786.255.569.458.008,Good,2025-01-21 09:46:59.760,25032,2025-01-21 09:45:17.803
189,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Prev_Day_Energy_Totalizer,409.055,Good,2025-01-21 09:46:59.757,25036,2025-01-21 09:45:17.907
190,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Prev_Day_Net_Totalizer,4.368.963,Good,2025-01-21 09:46:59.757,25049,2025-01-21 09:45:16.707
191,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Prev_Hourly_Energy_Totalizer,173.626.956.939.697,Good,2025-01-21 17:46:59.660,25053,2025-01-21 17:45:16.057
192,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Prev_Hourly_Net_Totalizer,185.444.450.378.418,Good,2025-01-21 17:46:59.660,25058,2025-01-21 17:45:16.550
193,WJA:MS_CILEGON_SPIJ.FCA.Stream1.Temperature,790.534.286.499.023,Good,2025-01-21 18:02:35.797,25069,2025-01-21 18:00:53.050
194,WJA:MS_CILEGON_BIG.FCB.Stream1.Diff_Pressure,622.474.136.352.539,Good,2025-01-21 18:02:35.767,27040,2025-01-21 18:00:52.980
195,WJA:MS_CILEGON_BIG.FCB.Stream1.Flow_Rate_Energy,12.051.830.078.125,Good,2025-01-21 18:02:35.767,27042,2025-01-21 18:00:52.983
196,WJA:MS_CILEGON_BIG.FCB.Stream1.Flow_Rate_Net,127.908.203.125,Good,2025-01-21 18:02:35.763,27045,2025-01-21 18:00:52.990
197,WJA:MS_CILEGON_BIG.FCB.Stream1.Pressure,13.002.360.534.668,Good,2025-01-21 18:02:35.763,27063,2025-01-21 18:00:52.977
198,WJA:MS_CILEGON_BIG.FCB.Stream1.Prev_Day_Average_Pressure,155.738.677.978.516,Good,2025-01-21 09:46:59.737,27071,2025-01-21 09:45:17.090
199,WJA:MS_CILEGON_BIG.FCB.Stream1.Prev_Day_Average_Temperature,767.455.520.629.883,Good,2025-01-21 09:46:59.737,27072,2025-01-21 09:45:17.133
200,WJA:MS_CILEGON_BIG.FCB.Stream1.Prev_Day_Energy_Totalizer,12.160.618,Good,2025-01-21 09:46:59.737,27076,2025-01-21 09:45:16.003
201,WJA:MS_CILEGON_BIG.FCB.Stream1.Prev_Day_Net_Totalizer,12.906.279.296.875,Good,2025-01-21 09:46:59.737,27089,2025-01-21 09:45:15.533
202,WJA:MS_CILEGON_BIG.FCB.Stream1.Prev_Hourly_Energy_Totalizer,504.678.680.419.922,Good,2025-01-21 17:46:59.637,27093,2025-01-21 17:45:15.480
203,WJA:MS_CILEGON_BIG.FCB.Stream1.Prev_Hourly_Net_Totalizer,535.624.450.683.594,Good,2025-01-21 17:46:59.637,27098,2025-01-21 17:45:16.303
204,WJA:MS_CILEGON_BIG.FCB.Stream1.Temperature,7.692.578.125,Good,2025-01-21 18:02:35.790,27109,2025-01-21 18:00:52.987
205,WJA:MS_CILEGON_CABOT.FCB.Stream1.Diff_Pressure,783.013.763.427.734,Good,2025-01-21 18:02:35.790,28825,2025-01-21 18:00:53.013
206,WJA:MS_CILEGON_CABOT.FCB.Stream1.Flow_Rate_Energy,166.333.520.507.813,Good,2025-01-21 18:02:35.767,28827,2025-01-21 18:00:53.010
207,WJA:MS_CILEGON_CABOT.FCB.Stream1.Flow_Rate_Net,178.398.022.460.938,Good,2025-01-21 18:02:35.787,28830,2025-01-21 18:00:53.010
208,WJA:MS_CILEGON_CABOT.FCB.Stream1.Pressure,156.900.634.765.625,Good,2025-01-21 18:02:35.767,28848,2025-01-21 18:00:53.007
209,WJA:MS_CILEGON_CABOT.FCB.Stream1.Prev_Day_Average_Pressure,183.596.832.275.391,Good,2025-01-21 09:46:59.753,28856,2025-01-21 09:45:17.490
210,WJA:MS_CILEGON_CABOT.FCB.Stream1.Prev_Day_Average_Temperature,785.053.329.467.773,Good,2025-01-21 09:46:59.750,28857,2025-01-21 09:45:16.613
211,WJA:MS_CILEGON_CABOT.FCB.Stream1.Prev_Day_Energy_Totalizer,18.303.532,Good,2025-01-21 09:46:59.750,28861,2025-01-21 09:45:17.283
212,WJA:MS_CILEGON_CABOT.FCB.Stream1.Prev_Day_Net_Totalizer,19.631.121,Good,2025-01-21 09:46:59.750,28874,2025-01-21 09:45:17.790
213,WJA:MS_CILEGON_CABOT.FCB.Stream1.Prev_Hourly_Energy_Totalizer,534.990.768.432.617,Good,2025-01-21 17:46:59.653,28878,2025-01-21 17:45:15.763
214,WJA:MS_CILEGON_CABOT.FCB.Stream1.Prev_Hourly_Net_Totalizer,573.794.708.251.953,Good,2025-01-21 17:46:59.653,28883,2025-01-21 17:45:15.607
215,WJA:MS_CILEGON_CABOT.FCB.Stream1.Temperature,784.969.940.185.547,Good,2025-01-21 18:02:35.787,28894,2025-01-21 18:00:53.027
216,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Diff_Pressure,856.172.561.645.508,Good,2025-01-21 18:02:35.793,30610,2025-01-21 18:00:53.000
217,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Flow_Rate_Energy,308.041.918.945.313,Good,2025-01-21 18:02:35.793,30612,2025-01-21 18:00:53.003
218,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Flow_Rate_Net,330.348.095.703.125,Good,2025-01-21 18:02:35.790,30615,2025-01-21 18:00:53.023
219,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Pressure,803.975.677.490.234,Good,2025-01-21 18:02:35.793,30633,2025-01-21 18:00:53.030
220,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Prev_Day_Average_Pressure,893.649.826.049.805,Good,2025-01-21 09:46:59.753,30641,2025-01-21 09:45:16.247
221,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Prev_Day_Average_Temperature,729.839.248.657.227,Good,2025-01-21 09:46:59.757,30642,2025-01-21 09:45:17.103
222,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Prev_Day_Energy_Totalizer,39.119.924,Good,2025-01-21 09:46:59.757,30646,2025-01-21 09:45:17.273
223,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Prev_Day_Net_Totalizer,41.952.707,Good,2025-01-21 09:46:59.753,30659,2025-01-21 09:45:16.860
224,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Prev_Hourly_Energy_Totalizer,129.979.644.775.391,Good,2025-01-21 17:46:59.663,30663,2025-01-21 17:45:15.850
225,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Prev_Hourly_Net_Totalizer,139.391.830.444.336,Good,2025-01-21 17:46:59.660,30668,2025-01-21 17:45:15.760
226,WJA:MS_CILEGON_SADIKUN.FCB.Stream1.Temperature,74.601.318.359.375,Good,2025-01-21 18:02:35.797,30679,2025-01-21 18:00:53.030
227,WJA:MS_KARAWANG.FCA.Stream1.Diff_Pressure,133.764.175.415.039,Good,2025-01-21 18:02:36.003,32140,2025-01-21 18:00:53.043
228,WJA:MS_KARAWANG.FCA.Stream1.Flow_Rate_Energy,265.847.338.867.188,Good,2025-01-21 18:02:36.003,32142,2025-01-21 18:00:53.033
229,WJA:MS_KARAWANG.FCA.Stream1.Flow_Rate_Net,243.838.891.601.563,Good,2025-01-21 18:02:36.000,32145,2025-01-21 18:00:53.040
230,WJA:MS_KARAWANG.FCA.Stream1.Pressure,88.817.138.671.875,Good,2025-01-21 18:02:36.000,32163,2025-01-21 18:00:53.047
231,WJA:MS_KARAWANG.FCA.Stream1.Prev_Day_Average_Pressure,107.477.844.238.281,Good,2025-01-21 09:46:59.857,32171,2025-01-21 09:45:17.290
232,WJA:MS_KARAWANG.FCA.Stream1.Prev_Day_Average_Temperature,69.705.322.265.625,Good,2025-01-21 09:46:59.853,32172,2025-01-21 09:45:17.540
233,WJA:MS_KARAWANG.FCA.Stream1.Prev_Day_Energy_Totalizer,20.018.479,Good,2025-01-21 09:46:59.857,32176,2025-01-21 09:45:17.527
234,WJA:MS_KARAWANG.FCA.Stream1.Prev_Day_Net_Totalizer,18.361.228,Good,2025-01-21 09:46:59.853,32189,2025-01-21 09:45:15.687
235,WJA:MS_KARAWANG.FCA.Stream1.Prev_Hourly_Energy_Totalizer,778.630.599.975.586,Good,2025-01-21 17:46:59.750,32193,2025-01-21 17:45:15.930
236,WJA:MS_KARAWANG.FCA.Stream1.Prev_Hourly_Net_Totalizer,714.170.989.990.234,Good,2025-01-21 17:46:59.750,32198,2025-01-21 17:45:16.557
237,WJA:MS_KARAWANG.FCA.Stream1.Temperature,670.340.576.171.875,Good,2025-01-21 18:02:36.003,32209,2025-01-21 18:00:53.053
238,WJA:MS_KRANGGAN.FCA.Stream1.Diff_Pressure,-103.501.951.694.489,Good,2025-01-21 18:02:36.123,33925,2025-01-21 18:00:53.070
239,WJA:MS_KRANGGAN.FCA.Stream1.Flow_Rate_Energy,0,Good,2025-01-21 18:02:36.123,33927,2025-01-21 18:00:53.060
240,WJA:MS_KRANGGAN.FCA.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:36.127,33930,2025-01-21 18:00:53.067
241,WJA:MS_KRANGGAN.FCA.Stream1.Pressure,329.444.732.666.016,Good,2025-01-21 18:02:36.127,33948,2025-01-21 18:00:53.057
242,WJA:MS_KRANGGAN.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:59.857,33961,2025-01-21 09:45:17.833
243,WJA:MS_KRANGGAN.FCA.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:59.860,33974,2025-01-21 09:45:15.603
244,WJA:MS_KRANGGAN.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:59.773,33978,2025-01-21 17:45:16.220
245,WJA:MS_KRANGGAN.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:59.770,33983,2025-01-21 17:45:16.310
246,WJA:MS_KRANGGAN.FCA.Stream1.Temperature,785.131.759.643.555,Good,2025-01-21 18:02:36.127,33994,2025-01-21 18:00:53.060
247,WJA:MS_KRANGGAN.FCA.Stream2.Diff_Pressure,616.286.163.330.078,Good,2025-01-21 18:02:36.127,34010,2025-01-21 18:00:53.067
248,WJA:MS_KRANGGAN.FCA.Stream2.Flow_Rate_Energy,105.264.150.390.625,Good,2025-01-21 18:02:36.123,34012,2025-01-21 18:00:53.057
249,WJA:MS_KRANGGAN.FCA.Stream2.Flow_Rate_Net,114.009.541.015.625,Good,2025-01-21 18:02:36.123,34015,2025-01-21 18:00:53.063
250,WJA:MS_KRANGGAN.FCA.Stream2.Pressure,329.367.828.369.141,Good,2025-01-21 18:02:36.123,34033,2025-01-21 18:00:53.070
251,WJA:MS_KRANGGAN.FCA.Stream2.Prev_Day_Average_Pressure,333.529.113.769.531,Good,2025-01-21 09:46:59.857,34041,2025-01-21 09:45:16.040
252,WJA:MS_KRANGGAN.FCA.Stream2.Prev_Day_Average_Temperature,922.245.101.928.711,Good,2025-01-21 09:46:59.857,34042,2025-01-21 09:45:17.480
253,WJA:MS_KRANGGAN.FCA.Stream2.Prev_Day_Energy_Totalizer,105.431.973,Good,2025-01-21 09:46:59.857,34046,2025-01-21 09:45:17.117
254,WJA:MS_KRANGGAN.FCA.Stream2.Prev_Day_Net_Totalizer,114.191.305,Good,2025-01-21 09:46:59.857,34059,2025-01-21 09:45:16.453
255,WJA:MS_KRANGGAN.FCA.Stream2.Prev_Hourly_Energy_Totalizer,438.133.209.228.516,Good,2025-01-21 17:46:59.770,34063,2025-01-21 17:45:16.247
256,WJA:MS_KRANGGAN.FCA.Stream2.Prev_Hourly_Net_Totalizer,474.533.386.230.469,Good,2025-01-21 17:46:59.800,34068,2025-01-21 17:45:15.937
257,WJA:MS_KRANGGAN.FCA.Stream2.Temperature,910.362.930.297.852,Good,2025-01-21 18:02:36.223,34079,2025-01-21 18:00:53.077
258,WJA:MS_NAGRAK.FCA.Stream1.Diff_Pressure,234.759.879.112.244,Good,2025-01-21 18:02:36.223,35710,2025-01-21 18:00:53.087
259,WJA:MS_NAGRAK.FCA.Stream1.Flow_Rate_Energy,249.986.709.594.727,Good,2025-01-21 18:02:36.223,35712,2025-01-21 18:00:53.073
260,WJA:MS_NAGRAK.FCA.Stream1.Flow_Rate_Net,261.174.926.757.813,Good,2025-01-21 18:02:36.223,35715,2025-01-21 18:00:53.077
261,WJA:MS_NAGRAK.FCA.Stream1.Pressure,154.468.887.329.102,Good,2025-01-21 18:02:36.223,35733,2025-01-21 18:00:53.083
262,WJA:MS_NAGRAK.FCA.Stream1.Prev_Day_Average_Pressure,158.128.799.438.477,Good,2025-01-21 09:46:59.860,35741,2025-01-21 09:45:16.300
263,WJA:MS_NAGRAK.FCA.Stream1.Prev_Day_Average_Temperature,742.311.172.485.352,Good,2025-01-21 09:46:59.907,35742,2025-01-21 09:45:15.693
264,WJA:MS_NAGRAK.FCA.Stream1.Prev_Day_Energy_Totalizer,3.166.332,Good,2025-01-21 09:46:59.863,35746,2025-01-21 09:45:17.373
265,WJA:MS_NAGRAK.FCA.Stream1.Prev_Day_Net_Totalizer,330.804.321.289.063,Good,2025-01-21 09:46:59.863,35759,2025-01-21 09:45:16.457
266,WJA:MS_NAGRAK.FCA.Stream1.Prev_Hourly_Energy_Totalizer,101.675.395.965.576,Good,2025-01-21 17:46:59.797,35763,2025-01-21 17:45:15.800
267,WJA:MS_NAGRAK.FCA.Stream1.Prev_Hourly_Net_Totalizer,106.225.891.113.281,Good,2025-01-21 17:46:59.797,35768,2025-01-21 17:45:15.833
268,WJA:MS_NAGRAK.FCA.Stream1.Temperature,721.146.850.585.938,Good,2025-01-21 18:02:36.223,35779,2025-01-21 18:00:53.080
269,WJA:MS_PHE.FCA.Stream1.Flow_Rate_Net,11.219.443.359.375,Good,2025-01-21 18:02:36.227,37500,2025-01-21 18:00:53.083
270,WJA:MS_PHE.FCA.Stream1.Pressure,272,Good,2025-01-21 09:46:59.910,37518,2025-01-21 09:45:17.380
271,WJA:MS_PHE.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:59.907,37531,2025-01-21 09:45:15.903
272,WJA:MS_PHE.FCA.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:59.910,37544,2025-01-21 09:45:17.513
273,WJA:MS_PHE.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:59.800,37553,2025-01-21 17:45:15.817
274,WJA:MS_PHE.FCA.Stream1.Temperature,806.189.422.607.422,Good,2025-01-21 09:46:59.860,37564,2025-01-21 09:45:16.730
275,WJA:MS_PHE.FCA.Stream2.Flow_Rate_Net,0,Good,2025-01-21 18:02:36.227,37585,2025-01-21 18:00:53.087
276,WJA:MS_PHE.FCA.Stream2.Pressure,271.093.933.105.469,Good,2025-01-21 09:46:59.910,37603,2025-01-21 09:45:15.750
277,WJA:MS_PHE.FCA.Stream2.Prev_Day_Net_Totalizer,31.550.845.703.125,Good,2025-01-21 09:46:59.910,37629,2025-01-21 09:45:16.403
278,WJA:MS_PHE.FCA.Stream2.Prev_Hourly_Net_Totalizer,124.781.115.722.656,Good,2025-01-21 17:46:59.797,37638,2025-01-21 17:45:15.413
279,WJA:MS_PHE.FCA.Stream2.Temperature,833.133.163.452.148,Good,2025-01-21 18:02:36.227,37649,2025-01-21 18:00:53.090
280,WJA:MS_PONDOKTENGAH.FCA.Stream1.Diff_Pressure,791.825.180.053.711,Good,2025-01-21 18:02:35.683,39280,2025-01-21 18:00:53.103
281,WJA:MS_PONDOKTENGAH.FCA.Stream1.Flow_Rate_Energy,1.746.942.578.125,Good,2025-01-21 18:02:35.683,39282,2025-01-21 18:00:53.110
282,WJA:MS_PONDOKTENGAH.FCA.Stream1.Flow_Rate_Net,1.668.128.515.625,Good,2025-01-21 18:02:35.683,39285,2025-01-21 18:00:53.090
283,WJA:MS_PONDOKTENGAH.FCA.Stream1.Pressure,378.794.006.347.656,Good,2025-01-21 18:02:35.683,39303,2025-01-21 18:00:53.110
284,WJA:MS_PONDOKTENGAH.FCA.Stream1.Prev_Day_Average_Pressure,381.321.258.544.922,Good,2025-01-21 09:46:59.930,39311,2025-01-21 09:45:17.150
285,WJA:MS_PONDOKTENGAH.FCA.Stream1.Prev_Day_Average_Temperature,108.868.408.203.125,Good,2025-01-21 09:46:59.930,39312,2025-01-21 09:45:17.043
286,WJA:MS_PONDOKTENGAH.FCA.Stream1.Prev_Day_Energy_Totalizer,17.032.744,Good,2025-01-21 09:46:59.913,39316,2025-01-21 09:45:15.927
287,WJA:MS_PONDOKTENGAH.FCA.Stream1.Prev_Day_Net_Totalizer,162.643.034,Good,2025-01-21 09:46:59.913,39329,2025-01-21 09:45:17.170
288,WJA:MS_PONDOKTENGAH.FCA.Stream1.Prev_Hourly_Energy_Totalizer,731.615.661.621.094,Good,2025-01-21 17:46:59.593,39333,2025-01-21 17:45:15.740
289,WJA:MS_PONDOKTENGAH.FCA.Stream1.Prev_Hourly_Net_Totalizer,698.608.459.472.656,Good,2025-01-21 17:46:59.593,39338,2025-01-21 17:45:15.973
290,WJA:MS_PONDOKTENGAH.FCA.Stream1.Temperature,110.344.146.728.516,Good,2025-01-21 18:02:35.727,39349,2025-01-21 18:00:53.117
291,WJA:MS_RDA.FCA.Stream1.Diff_Pressure,0,Good,2025-01-21 18:02:35.723,41065,2025-01-21 18:00:53.100
292,WJA:MS_RDA.FCA.Stream1.Flow_Rate_Energy,0,Good,2025-01-21 18:02:35.727,41067,2025-01-21 18:00:53.097
293,WJA:MS_RDA.FCA.Stream1.Flow_Rate_Net,0,Good,2025-01-21 18:02:35.723,41070,2025-01-21 18:00:53.100
294,WJA:MS_RDA.FCA.Stream1.Pressure,-0.363436132669449,Good,2025-01-21 18:02:35.723,41088,2025-01-21 18:00:53.113
295,WJA:MS_RDA.FCA.Stream1.Prev_Day_Average_Pressure,-0.190891578793526,Good,2025-01-21 09:46:59.697,41096,2025-01-21 09:45:15.683
296,WJA:MS_RDA.FCA.Stream1.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:59.697,41101,2025-01-21 09:45:16.180
297,WJA:MS_RDA.FCA.Stream1.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:59.700,41114,2025-01-21 09:45:17.080
298,WJA:MS_RDA.FCA.Stream1.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:59.597,41118,2025-01-21 17:45:15.483
299,WJA:MS_RDA.FCA.Stream1.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:59.593,41123,2025-01-21 17:45:15.617
300,WJA:MS_RDA.FCA.Stream1.Temperature,767.002.944.946.289,Good,2025-01-21 18:02:35.727,41134,2025-01-21 18:00:53.100
301,WJA:MS_RDA.FCA.Stream2.Diff_Pressure,447.442.817.687.988,Good,2025-01-21 18:02:35.727,41150,2025-01-21 18:00:53.107
302,WJA:MS_RDA.FCA.Stream2.Flow_Rate_Energy,236.718.286.132.813,Good,2025-01-21 18:02:35.727,41152,2025-01-21 18:00:53.093
303,WJA:MS_RDA.FCA.Stream2.Flow_Rate_Net,248.911.767.578.125,Good,2025-01-21 18:02:35.723,41155,2025-01-21 18:00:53.107
304,WJA:MS_RDA.FCA.Stream2.Pressure,325.867.126.464.844,Good,2025-01-21 18:02:35.723,41173,2025-01-21 18:00:53.093
305,WJA:MS_RDA.FCA.Stream2.Prev_Day_Average_Pressure,328.964.111.328.125,Good,2025-01-21 09:46:59.700,41181,2025-01-21 09:45:16.540
306,WJA:MS_RDA.FCA.Stream2.Prev_Day_Energy_Totalizer,12000,Not Connected,2023-12-13 10:40:09.823,41186,2023-12-14 01:08:03.717
307,WJA:MS_RDA.FCA.Stream2.Prev_Day_Net_Totalizer,10000,Not Connected,2023-12-13 10:40:09.823,41199,2023-12-14 01:08:05.680
308,WJA:MS_RDA.FCA.Stream2.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:59.593,41203,2025-01-21 17:45:16.183
309,WJA:MS_RDA.FCA.Stream2.Prev_Hourly_Net_Totalizer,60,Good,2025-01-21 17:46:59.593,41208,2025-01-21 17:45:16.307
310,WJA:MS_RDA.FCA.Stream2.Temperature,812.813.568.115.234,Good,2025-01-21 18:02:35.723,41219,2025-01-21 18:00:53.120
311,WJA:MS_SEP.FCA.Stream1.Diff_Pressure,67.460.578.918.457,Good,2025-01-21 18:02:35.727,42850,2025-01-21 18:00:53.123
312,WJA:MS_SEP.FCA.Stream1.Flow_Rate_Energy,176.471.752.929.688,Good,2025-01-21 18:02:35.723,42852,2025-01-21 18:00:53.120
313,WJA:MS_SEP.FCA.Stream1.Flow_Rate_Net,161.487.036.132.813,Good,2025-01-21 18:02:35.723,42855,2025-01-21 18:00:53.120
314,WJA:MS_SEP.FCA.Stream1.Pressure,787.589.111.328.125,Good,2025-01-21 18:02:35.723,42873,2025-01-21 18:00:53.127
315,WJA:MS_SEP.FCA.Stream1.Prev_Day_Average_Pressure,785.941.696.166.992,Good,2025-01-21 09:46:59.697,42881,2025-01-21 09:45:16.980
316,WJA:MS_SEP.FCA.Stream1.Prev_Day_Average_Temperature,68.080.451.965.332,Good,2025-01-21 09:46:59.697,42882,2025-01-21 09:45:16.427
317,WJA:MS_SEP.FCA.Stream1.Prev_Day_Energy_Totalizer,16.496.416,Good,2025-01-21 09:46:59.697,42886,2025-01-21 09:45:17.393
318,WJA:MS_SEP.FCA.Stream1.Prev_Day_Net_Totalizer,15.095.657,Good,2025-01-21 09:46:59.697,42899,2025-01-21 09:45:16.273
319,WJA:MS_SEP.FCA.Stream1.Prev_Hourly_Energy_Totalizer,719.996.109.008.789,Good,2025-01-21 17:46:59.600,42903,2025-01-21 17:45:15.870
320,WJA:MS_SEP.FCA.Stream1.Prev_Hourly_Net_Totalizer,658.859.176.635.742,Good,2025-01-21 17:46:59.600,42908,2025-01-21 17:45:15.577
321,WJA:MS_SEP.FCA.Stream1.Temperature,663.010.787.963.867,Good,2025-01-21 18:02:35.727,42919,2025-01-21 18:00:53.127
322,WJA:MS_SEP.FCA.Stream2.Diff_Pressure,0,Good,2025-01-21 18:02:35.727,42935,2025-01-21 18:00:53.147
323,WJA:MS_SEP.FCA.Stream2.Flow_Rate_Energy,0,Good,2025-01-21 18:02:35.730,42937,2025-01-21 18:00:53.130
324,WJA:MS_SEP.FCA.Stream2.Flow_Rate_Net,0,Good,2025-01-21 18:02:35.730,42940,2025-01-21 18:00:53.130
325,WJA:MS_SEP.FCA.Stream2.Pressure,-0.357549667358398,Good,2025-01-21 18:02:35.727,42958,2025-01-21 18:00:53.133
326,WJA:MS_SEP.FCA.Stream2.Prev_Day_Average_Pressure,-0.222603604197502,Good,2025-01-21 09:46:59.700,42966,2025-01-21 09:45:16.340
327,WJA:MS_SEP.FCA.Stream2.Prev_Day_Average_Temperature,802.091.064.453.125,Good,2025-01-21 09:46:59.703,42967,2025-01-21 09:45:17.410
328,WJA:MS_SEP.FCA.Stream2.Prev_Day_Energy_Totalizer,0,Good,2025-01-21 09:46:59.703,42971,2025-01-21 09:45:15.673
329,WJA:MS_SEP.FCA.Stream2.Prev_Day_Net_Totalizer,0,Good,2025-01-21 09:46:59.703,42984,2025-01-21 09:45:16.020
330,WJA:MS_SEP.FCA.Stream2.Prev_Hourly_Energy_Totalizer,0,Good,2025-01-21 17:46:59.600,42988,2025-01-21 17:45:16.047
331,WJA:MS_SEP.FCA.Stream2.Prev_Hourly_Net_Totalizer,0,Good,2025-01-21 17:46:59.600,42993,2025-01-21 17:45:15.453
332,WJA:MS_SEP.FCA.Stream2.Temperature,758.351.974.487.305,Good,2025-01-21 18:02:35.730,43004,2025-01-21 18:00:53.140
333,WJA:MS_SERPONG.FCA.Stream1.Diff_Pressure,299.864.025.115.967,Good,2025-01-21 18:02:35.727,44635,2025-01-21 18:00:53.133
334,WJA:MS_SERPONG.FCA.Stream1.Flow_Rate_Energy,194.875.219.726.563,Good,2025-01-21 18:02:35.730,44637,2025-01-21 18:00:53.143
335,WJA:MS_SERPONG.FCA.Stream1.Flow_Rate_Net,204.096.533.203.125,Good,2025-01-21 18:02:35.730,44640,2025-01-21 18:00:53.137
336,WJA:MS_SERPONG.FCA.Stream1.Pressure,18.485.725.402.832,Good,2025-01-21 18:02:35.730,44658,2025-01-21 18:00:53.137
